6388.90000 6818.30000 -2.98379 1.77188
6628.60000 6311.60000 -1.84270 -0.42500
7312.30000 6438.00000 0.50114 0.68333
6043.70000 6835.40000 -0.68526 2.20938
6942.50000 6730.50000 0.12500 1.79375
7530.90000 6193.20000 -1.26712 0.13548
7101.90000 6650.10000 0.25000 1.26875
7442.30000 6754.00000 -1.05859 -0.08750
7474.30000 6453.60000 -0.07000 1.47292
7182.60000 6592.10000 1.06945 0.37188
6930.40000 6804.20000 0.06250 1.61000
7441.60000 5982.80000 1.21334 -0.70000
6944.10000 6126.00000 1.08889 0.32397
7194.90000 5648.50000 -0.26250 0.05170
7200.30000 6364.90000 0.70000 -0.29531
7051.90000 6257.70000 1.13264 -0.74375
6447.30000 6426.60000 -2.56710 0.77206
6547.80000 6367.80000 -0.26250 0.15806
6680.90000 6839.90000 -1.22500 -0.21477
7510.90000 5862.00000 0.48523 0.38906
6170.30000 6793.00000 -1.64039 -0.11442
6073.80000 6694.20000 -0.20417 0.84375
6876.80000 6608.50000 0.15000 1.01500
6834.10000 6525.60000 0.15000 1.86667
6629.60000 6513.00000 -1.27065 0.19350
7563.70000 6125.30000 -0.89992 -0.59063
7643.60000 6648.40000 0.08750 1.26875
7907.30000 6653.60000 -0.32813 -1.40000
7850.40000 6535.10000 -0.98662 -1.96820
7899.70000 6487.70000 -1.13196 -1.95839
7428.90000 6216.60000 -1.37032 0.10444
7264.00000 6702.10000 -0.07000 1.26875
7705.30000 6415.70000 -0.61810 0.16371
6715.30000 6182.40000 -1.45421 -0.33906
6512.00000 6219.30000 -0.51191 -0.07368
7662.40000 5934.00000 -0.35000 0.04375
7300.90000 5973.20000 -0.46112 0.18939
8233.30000 5744.80000 -0.90447 -1.31250
6309.60000 6712.30000 -0.52500 0.46599
6564.30000 6502.40000 -0.89999 2.05625
6520.10000 6272.20000 -0.61250 0.11573
6442.60000 6279.60000 -1.95047 -0.19091
7863.70000 6381.90000 -1.13199 -0.78750
7464.90000 6361.10000 -0.08750 1.15938
7021.30000 6601.40000 0.67570 0.51483
7126.10000 6664.60000 -0.08750 1.41458
8030.80000 5897.80000 -0.70000 0.05170
6694.90000 6527.80000 -0.23333 1.04125
7293.30000 6407.30000 0.51705 0.53104
7883.10000 6104.80000 -0.65114 0.15242
6974.20000 6419.80000 0.57750 1.06750
7140.40000 6312.20000 0.82688 -0.87500
7299.30000 6247.30000 -0.08750 -0.56875
7590.80000 6842.00000 -0.30625 -0.19091
7085.60000 6389.90000 -0.08750 -0.32813
7927.80000 6053.30000 -0.83742 -0.13462
6502.90000 6630.60000 -0.80584 2.07813
6473.00000 6646.80000 -0.88101 0.26670
7646.00000 5887.40000 2.26528 -0.59063
7295.90000 6563.30000 0.13750 0.44361
7639.20000 6468.70000 -0.49800 1.15938
6426.10000 6832.40000 -1.02415 1.10250
6611.00000 6655.30000 -0.35000 2.15834
7553.50000 6748.90000 0.12500 1.70625
6416.40000 6422.90000 -0.80967 0.72574
6518.90000 6624.50000 -0.35000 1.27969
7951.60000 5898.10000 -0.68180 0.05568
6976.20000 6174.20000 0.66597 -0.04605
6413.40000 6363.10000 -1.29526 0.24487
7507.60000 6130.70000 -0.80988 -0.32813
7762.10000 6349.70000 -1.10760 0.05568
7268.70000 6183.30000 -1.09399 1.41458
7004.70000 6334.40000 0.40833 0.75662
7705.00000 6208.80000 -0.07000 0.18939
7969.60000 6030.60000 -1.10883 -0.70000
6503.80000 6596.70000 -0.82073 1.81563
7600.60000 6745.00000 0.22500 0.84375
7485.80000 6412.90000 0.01250 1.19219
7310.90000 5668.10000 -0.23333 -1.05000
6337.00000 6548.10000 -0.15313 1.54000
7209.70000 6249.10000 0.77500 -0.54688
7402.80000 6035.50000 -0.51105 -0.08750
7653.30000 5848.30000 2.29251 -0.31719
7660.80000 6787.00000 -0.23333 0.49448
7852.10000 5873.00000 -0.35000 0.09032
7615.40000 5688.40000 -0.89015 1.01500
6166.30000 6835.20000 -1.98849 -0.09423
7339.80000 5707.00000 0.35972 -0.12788
6371.90000 6570.40000 0.23750 1.20313
6832.10000 6857.30000 -0.05250 0.81250
6518.80000 6857.10000 -0.10938 1.07625
7178.30000 6300.20000 0.66597 -0.48125
6316.90000 6321.30000 -0.43750 -0.12115
7289.00000 6869.20000 0.03750 1.68438
6486.10000 6400.30000 -1.22500 0.21405
7116.60000 6412.00000 0.40833 -1.05000
7048.90000 6605.60000 1.94251 0.20994
6912.30000 6062.70000 -1.79589 -0.42500
6486.80000 6808.20000 -0.35000 1.64500
7450.50000 6714.20000 0.26250 0.94063
6606.10000 6550.70000 -0.94991 0.14677
7513.80000 5726.70000 -1.77635 0.18117
6391.80000 6765.10000 0.08750 0.69583
7763.60000 5989.90000 0.82688 0.05568
7067.30000 6093.40000 0.50114 0.67083
7180.40000 6529.40000 0.54833 1.18125
6598.10000 6394.00000 -1.09935 0.31529
6541.60000 6325.00000 -0.90381 0.35625
7541.70000 6316.80000 -2.30547 1.52250
6297.10000 6486.60000 -0.93855 1.70625
7910.80000 6474.00000 -1.02104 -1.65569
7248.00000 6573.00000 0.35000 1.44375
7931.60000 6627.80000 -0.49515 -0.29531
8039.30000 5712.30000 -0.70000 -0.48125
6556.00000 6246.60000 -1.61021 -0.32813
7383.30000 5736.10000 -0.30625 -0.04605
7489.00000 6582.90000 0.07500 0.91146
7959.60000 6285.40000 -1.58789 -0.18295
7811.30000 6233.70000 -0.70000 0.08750
7674.50000 5952.10000 0.06250 0.57328
7389.70000 6401.50000 -0.05250 0.86250
6935.00000 6462.20000 0.16250 1.13750
7671.30000 6469.90000 -0.97734 -0.04145
7733.10000 6434.10000 -0.67385 0.73603
6864.10000 6714.20000 0.10000 1.47292
7474.00000 6551.10000 0.31250 1.05000
7088.10000 5989.70000 0.44546 0.58535
7487.10000 6299.70000 -0.61250 1.55750
7165.30000 6537.50000 -0.13125 1.12875
7303.30000 6785.40000 -0.65887 0.00398
6949.90000 6406.40000 -0.07000 1.54000
7501.60000 6263.70000 -0.45379 1.42917
6286.60000 6269.50000 -0.67920 0.01989
6386.30000 6127.70000 -2.17322 0.16371
8268.30000 5782.30000 -0.84138 -1.13750
6589.00000 6336.70000 -1.25219 -0.21477
7280.60000 5923.70000 0.26250 0.09315
7779.10000 5965.70000 -0.91037 -0.11442
7144.30000 6428.40000 0.15000 -0.29531
7057.90000 6214.90000 0.66111 -0.09423
6105.10000 6759.10000 -0.85553 0.41563
7700.90000 6748.50000 0.38889 1.55750
7652.00000 6030.10000 -1.03276 1.31250
7991.10000 5875.10000 -0.70000 -0.07368
7485.30000 6730.50000 0.33750 0.72059
6726.80000 6819.00000 -0.52500 0.19966
7571.80000 5707.40000 -1.22500 0.23665
7584.60000 6424.90000 -1.12902 1.47292
6250.40000 6498.20000 -0.15313 0.94063
7875.80000 6558.10000 -1.10844 -1.68976
6486.10000 6247.80000 -0.65456 -0.17500
7373.00000 6440.40000 0.12500 1.26875
6900.80000 6075.10000 -2.40817 -0.52500
6916.60000 6319.00000 0.10000 0.86250
6864.40000 6422.70000 0.47727 0.50058
7586.10000 5762.20000 0.01250 0.65833
6956.80000 6869.00000 0.08750 1.83750
7405.90000 6241.60000 -1.02508 1.24688
6894.10000 6244.50000 -2.32169 0.43281
7066.90000 6814.90000 0.33750 1.66250
7289.30000 6013.00000 -1.61007 0.08750
7498.40000 6717.30000 0.38889 0.92604
7852.80000 6260.80000 -1.47731 0.57931
7554.30000 6363.20000 -0.10938 1.23594
7539.50000 6043.10000 2.14376 -0.54688
6426.80000 6806.40000 -0.82743 1.20313
6566.60000 6620.00000 -0.83560 0.44564
6934.40000 6434.50000 -0.15313 1.44375
6132.30000 6694.90000 -0.26250 1.08500
7693.00000 6228.00000 -0.90065 -0.23068
6442.20000 6334.20000 -1.94641 -0.83125
6871.10000 6198.20000 -0.50087 -0.00921
7298.60000 6058.30000 -2.85808 -0.29531
6465.50000 6267.30000 -1.27034 -0.12115
7980.20000 6237.80000 -1.27741 0.03182
7104.00000 5810.50000 0.02500 0.22227
7952.90000 5794.90000 -0.64557 0.37656
7270.40000 6461.50000 0.15000 1.12000
6361.50000 6513.40000 0.03750 1.41458
7480.90000 6858.30000 -0.35000 0.03182
7294.30000 6702.90000 -0.64080 -0.65625
7582.80000 6806.80000 -0.61475 -0.03684
6361.40000 6161.00000 -1.28254 -0.05066
7451.20000 6535.10000 0.17500 0.72059
7825.90000 5989.90000 -1.63745 0.23254
6163.10000 6704.00000 -0.23333 1.36250
7377.60000 6334.50000 0.20000 1.06750
7954.60000 6208.40000 -0.78750 -0.05526
7946.10000 6168.80000 -1.09017 -0.23864
6553.80000 6410.70000 -0.30625 0.65417
7452.30000 6613.80000 -0.13125 1.04125
7288.80000 6299.20000 0.80938 -0.35000
7812.50000 6505.50000 -2.16038 -1.22500
7488.00000 5955.00000 0.07500 -1.22500
6516.60000 6726.00000 -1.04670 0.59741
7209.30000 6812.60000 -0.03500 1.62750
7825.90000 5973.80000 -1.37508 0.31703
7372.40000 6233.90000 -1.52388 2.23125
7623.00000 5770.50000 -1.51144 1.25781
6930.40000 5974.40000 -2.25636 0.07557
7689.30000 6415.10000 -1.93994 0.28753
7526.90000 6402.60000 -0.30625 0.89688
7653.00000 5770.30000 -1.28851 0.38281
7859.60000 5963.40000 -0.62280 0.57328
7154.10000 5837.50000 1.29375 -1.31250
6235.60000 6826.80000 -0.26250 0.34653
7129.40000 5836.90000 1.31250 -0.70000
6497.80000 6661.40000 -1.44758 0.11290
7507.10000 6333.70000 0.03750 1.10250
7337.60000 5882.40000 0.65625 -0.65625
6415.70000 6728.70000 -1.24491 0.00000
6921.00000 6002.50000 -0.49089 0.14395
7302.20000 5840.60000 1.09375 -1.31250
6128.80000 6621.50000 -0.26250 1.22500
7634.60000 6679.20000 -0.20417 2.42084
7088.40000 6851.90000 0.13750 1.81563
7055.80000 6702.90000 0.12500 2.07813
7478.50000 6611.60000 0.11250 1.22500
6293.10000 6318.60000 -0.20417 0.47820
7735.90000 5861.00000 1.46058 -0.10096
7192.20000 6867.90000 -1.08686 1.98334
7414.80000 6490.20000 0.37917 1.79375
6204.80000 6430.60000 -0.17500 1.66250
6641.90000 6711.50000 -0.13125 1.40000
7884.00000 6394.70000 -0.93645 -1.05000
6570.90000 6205.70000 -2.31684 -0.96250
7455.90000 6479.90000 0.20000 1.12000
7621.20000 6523.50000 -0.46005 2.68334
6027.20000 6752.10000 -0.26250 0.33091
6650.20000 6697.70000 -0.15313 1.83750
6938.40000 6561.50000 0.53083 1.03250
7586.30000 5664.80000 -1.65034 0.26497
6881.80000 6480.60000 0.22500 1.75000
7076.10000 6481.30000 0.23750 -0.74375
7689.50000 5991.10000 -1.45444 2.15834
7227.80000 6381.20000 0.65139 -0.56875
7654.10000 6337.10000 -1.45192 0.42188
6892.10000 6101.00000 0.03750 0.88229
6011.70000 6835.50000 -0.70000 0.72574
6737.60000 6275.40000 -1.24872 -0.28438
6335.30000 6371.70000 -0.61250 0.70515
7565.60000 6609.20000 0.10000 1.50500
7628.60000 6562.20000 -0.26250 2.05625
7442.40000 6036.90000 0.37917 0.28232
6455.00000 6300.70000 -1.77203 -0.83125
7594.80000 6316.60000 -0.70000 1.05875
7042.60000 6322.50000 0.85750 0.09879
